head;relation;tail;head_rank;tail_rank
3204558;_synset_domain_topic_of;6128570;1;1
3762434;_synset_domain_topic_of;6234825;1;1
1864707;_hyponym;2353709;1;1
12501745;_hypernym;11566682;1;1
12501745;_member_meronym;12577000;1;1
10254761;_derivationally_related_form;6072476;1;1
5341920;_hypernym;5333777;1;1
2872752;_has_part;4444749;1;1
1835496;_hyponym;1841079;1;1
13067532;_member_holonym;13066631;1;1
5891572;_derivationally_related_form;708376;1;1
2527431;_derivationally_related_form;5906554;1;1
12770277;_member_meronym;12770529;1;1
1494310;_hyponym;1607590;1;1
9185440;_synset_domain_topic_of;704305;1;1
3879116;_derivationally_related_form;2749768;1;1
66397;_hypernym;74624;1;1
1429349;_hyponym;1485306;1;1
13795489;_hypernym;13791389;1;1
8199025;_member_of_domain_topic;8405267;1;1
907147;_hyponym;909573;1;1
4730580;_derivationally_related_form;2345272;1;1
1238640;_also_see;1909978;MISS_55;MISS_61
8827126;_has_part;9370773;1;1
356199;_hyponym;356367;1;1
630380;_hyponym;703512;1;1
12902887;_member_holonym;12892226;1;1
10633450;_derivationally_related_form;2130524;1;1
10524223;_hypernym;10099375;1;1
10707804;_hypernym;9977660;1;1
12290748;_hypernym;11669921;1;1
8734385;_has_part;8735008;1;1
4922338;_synset_domain_topic_of;6075527;1;1
452512;_derivationally_related_form;3338009;1;1
8959683;_member_of_domain_region;8032594;1;1
8778061;_member_meronym;9705124;1;1
5828552;_synset_domain_topic_of;6136258;1;1
9694109;_member_holonym;8849753;1;1
10213429;_synset_domain_topic_of;6136258;1;1
13865483;_hyponym;13878112;1;1
2975212;_hypernym;3094503;1;1
683280;_derivationally_related_form;5941423;1;1
9774783;_hyponym;10191388;1;1
4170037;_hypernym;4576211;1;1
1281154;_instance_hypernym;962129;1;1
677808;_hypernym;671351;1;1
1708778;_member_meronym;1710348;MISS_233;MISS_329
1684337;_hypernym;1659248;1;1
5640433;_hyponym;5643190;1;1
2116777;_hypernym;2108026;1;1
300441;_member_of_domain_topic;1862776;1;1
2575082;_hyponym;2574516;1;1
8921850;_instance_hypernym;8700255;1;1
1105639;_hyponym;1110880;1;1
14416473;_synset_domain_usage_of;7073447;2;1
15274695;_derivationally_related_form;779360;18;2
9624168;_hyponym;10287213;1;1
1985128;_hypernym;1976146;1;1
10728624;_hypernym;10307234;1;1
3993180;_hyponym;3972524;1;1
2817650;_hypernym;3563967;1;1
8107191;_synset_domain_topic_of;6037666;1;1
9821253;_hyponym;10587378;1;1
15151255;_hypernym;15144371;1;1
8889191;_instance_hypernym;8691669;526;2
1658188;_derivationally_related_form;923995;1;1
704305;_member_of_domain_topic;5871792;1;1
6139764;_derivationally_related_form;9608520;1;1
9884666;_derivationally_related_form;1720491;1;1
3220692;_hypernym;4295881;1;1
654625;_derivationally_related_form;8239808;1;1
13841213;_derivationally_related_form;1945550;1;1
1158872;_derivationally_related_form;949134;1;1
1689379;_derivationally_related_form;900726;1;1
8082602;_part_of;8082236;1;1
955148;_hyponym;836236;1;1
8094013;_hyponym;8094659;1;1
11555413;_hyponym;12617739;1;1
9698644;_member_holonym;8734385;1;1
477941;_derivationally_related_form;1263018;1;1
809465;_derivationally_related_form;10389398;1;1
8859173;_part_of;8858248;1;1
11499817;_hyponym;11501230;1;1
13167078;_hyponym;13197670;1;1
1284444;_synset_domain_region_of;9108164;1;1
4906712;_derivationally_related_form;790086;MISS_29;MISS_101
3089121;_derivationally_related_form;2475078;1;1
10694258;_hyponym;10322957;1;1
757856;_hypernym;757544;1;1
916274;_hypernym;941990;1;1
976365;_derivationally_related_form;7248507;1;1
8592656;_hyponym;8541130;1;1
153288;_hyponym;901789;1;1
704305;_member_of_domain_topic;7489548;1;1
959376;_hypernym;1170962;1;1
160688;_hypernym;160532;1;1
751567;_derivationally_related_form;7169848;1;1
1388130;_hyponym;1426160;1;1
5685879;_derivationally_related_form;1462928;1;1
12130408;_member_meronym;12130549;1;1
12445848;_member_meronym;12446519;1;1
4723816;_hyponym;4796490;1;1
4220344;_hypernym;3763133;1;1
1692143;_hypernym;1657723;1;1
1892104;_derivationally_related_form;5020981;1;1
2300173;_member_holonym;2300018;1;1
5850823;_hyponym;5853636;1;1
8776687;_instance_hypernym;8702402;1;1
3047941;_derivationally_related_form;2724126;1;1
12235479;_member_holonym;12235263;1;1
12356395;_hypernym;12205694;1;1
1988755;_hypernym;1575675;MISS_134;MISS_219
770437;_derivationally_related_form;159177;1;1
2000618;_member_holonym;1999374;1;1
11643506;_hypernym;15098161;1;1
11083656;_instance_hypernym;9537144;1;1
5399034;_derivationally_related_form;194170;1;1
7134850;_derivationally_related_form;1038666;1;1
10144838;_hypernym;10787470;1;1
9798811;_synset_domain_topic_of;6453849;1;1
8765315;_instance_hypernym;8524735;1;1
6472025;_hypernym;6470073;1;1
109081;_derivationally_related_form;1870275;1;1
3682487;_has_part;2865931;1;1
154689;_derivationally_related_form;2481231;1;1
6167328;_hyponym;5970012;1;1
2564146;_hyponym;2534307;1;1
11821777;_hypernym;11573660;1;1
1886756;_hyponym;2495242;1;1
4016240;_derivationally_related_form;1321002;1;1
13292787;_hypernym;13290676;1;1
6365467;_hyponym;6399631;1;1
10584318;_derivationally_related_form;1329239;1;1
49197;_derivationally_related_form;3051540;1;1
229260;_hypernym;209943;1;1
7560903;_derivationally_related_form;10012484;4;2
8860123;_member_of_domain_region;7933799;1;1
1775164;_derivationally_related_form;9849598;1;1
5659365;_derivationally_related_form;2673134;1;1
602805;_hypernym;599992;1;1
9796809;_hypernym;7846;1;1
2130524;_also_see;661824;MISS_14;MISS_83
4578559;_hyponym;3863442;1;1
6335162;_hypernym;7013549;1;1
1670172;_derivationally_related_form;3354903;1;1
2590072;_hypernym;1158872;1;1
12130759;_member_holonym;12100538;1;1
8948155;_has_part;8948346;1;1
1388653;_hypernym;1387786;1;1
6156968;_hypernym;6153846;1;1
249721;_also_see;262792;1;1
6136258;_member_of_domain_topic;14375890;1;1
8029421;_synset_domain_region_of;9050730;1;1
1479643;_hypernym;8103777;1;1
9007471;_part_of;9006413;1;1
209943;_hyponym;210940;1;1
7064715;_member_of_domain_topic;7086861;1;1
5060476;_derivationally_related_form;1143279;1;1
9977660;_hyponym;10175725;240;MISS_188
6589574;_hyponym;6410904;1;1
11693566;_member_meronym;11695485;1;1
3222722;_part_of;3224032;8;5
13100677;_hyponym;11838916;1;1
7362075;_derivationally_related_form;2680814;1;1
3804744;_derivationally_related_form;1357831;1;1
3101667;_derivationally_related_form;5002822;1;1
2472293;_hyponym;2472987;1;1
4226537;_hyponym;3534429;1;1
12164215;_member_holonym;12157276;1;1
391599;_hyponym;394803;1;1
43609;_hyponym;90779;MISS_278;MISS_269
1726960;_member_meronym;1733346;1;1
5830059;_hypernym;5829480;1;1
3269401;_hyponym;3033362;1;1
11941261;_member_holonym;11911591;1;1
698855;_derivationally_related_form;7177924;1;1
2422249;_hypernym;1864707;1;1
12231031;_member_meronym;12231192;1;1
8305942;_member_holonym;8293982;MISS_20;MISS_49
10731244;_hyponym;10167565;1;1
6234825;_member_of_domain_topic;3606719;1;1
84371;_derivationally_related_form;2346724;1;1
1432517;_hyponym;2664136;1;1
2017607;_member_holonym;2014646;1;1
7185870;_derivationally_related_form;1824339;1;1
2621419;_hypernym;1432517;MISS_991;58
1772960;_hypernym;1759326;1;1
3355468;_hypernym;3343354;1;1
6575932;_hypernym;6568978;1;1
4559275;_hypernym;4564698;1;1
7301336;_hypernym;7314427;1;1
10711483;_synset_domain_topic_of;523513;1;1
14197468;_hyponym;14565417;1;1
1626134;_hyponym;1649948;1;1
4648207;_derivationally_related_form;2120458;1;1
14049552;_derivationally_related_form;164816;1;1
11768816;_hypernym;13112664;1;1
2690708;_hypernym;2655135;1;1
9626589;_derivationally_related_form;2118933;1;1
4169707;_hypernym;3699975;1;1
105164;_hypernym;104539;1;1
6845599;_member_of_domain_usage;3048094;1;1
7409121;_hypernym;7308563;1;1
5225602;_hyponym;5321664;1;1
10470460;_hypernym;10752093;1;1
1556671;_member_meronym;1559964;1;1
8524735;_instance_hyponym;9112857;1;361
1649948;_member_meronym;1651370;1;1
4379243;_has_part;4381994;1;1
841125;_hypernym;831651;1;1
1282142;_hypernym;1282545;1;1
394562;_similar_to;397191;1;1
9622302;_hyponym;9991867;1;1
6054700;_member_of_domain_topic;5300675;1;1
4667406;_hypernym;4616059;1;1
7951464;_hyponym;7993109;19;634
1920735;_hypernym;1918010;1;1
7338552;_hypernym;7339329;1;1
5695232;_derivationally_related_form;783042;1;1
1052450;_derivationally_related_form;1528821;1;1
836236;_derivationally_related_form;6806469;1;1
1573515;_also_see;1573891;2;64
4376400;_hypernym;3614532;1;1
8972521;_member_of_domain_region;10525878;1;1
3009269;_hypernym;3538634;1;1
2595662;_derivationally_related_form;10521470;1;1
7536245;_hyponym;7536437;1;1
954422;_derivationally_related_form;6805297;1;1
9403734;_instance_hyponym;9238425;1;1
4070727;_hypernym;4580493;1;1
7124340;_member_of_domain_usage;846021;MISS_4;MISS_495
3936895;_hyponym;3830278;1;1
10468750;_derivationally_related_form;15266265;1;1
1176540;_hypernym;1170962;1;1
2129709;_verb_group;591115;1;1
10200047;_hypernym;9917593;1;1
206302;_hyponym;206927;1;1
12972629;_hypernym;8103777;1;1
4564698;_hyponym;3899328;1;1
4781349;_hypernym;4780958;1;1
2189535;_member_meronym;2189670;1;1
13615557;_hypernym;13615036;1;1
785690;_derivationally_related_form;881441;1;1
2465929;_hypernym;5299178;1;1
819024;_hypernym;817680;1;1
12619306;_member_meronym;12653056;1;1
10620758;_instance_hyponym;11377851;1;1
720565;_hyponym;721431;1;1
2493030;_hypernym;1845229;1;1
2029571;_hypernym;1507175;1;1
5747582;_derivationally_related_form;682592;1;1
14627081;_hyponym;14654954;1;1
1432517;_hyponym;2621419;64;MISS_923
9023118;_instance_hypernym;8696931;1;1
1535310;_hypernym;1507175;1;1
6845599;_member_of_domain_usage;4135710;1;1
11168645;_instance_hypernym;10292316;1;1
9615807;_derivationally_related_form;6125041;1;1
1086945;_hyponym;1088304;1;1
95377;_derivationally_related_form;7719437;1;1
913705;_hypernym;923444;1;1
9071349;_instance_hypernym;9303008;1;1
3234164;_hypernym;4508489;1;1
10780632;_hypernym;10787470;1;1
7431683;_hypernym;7430211;1;1
695475;_hypernym;695226;1;1
1507175;_hyponym;2009015;1;1
14560612;_hypernym;14560360;1;1
1432517;_hyponym;2630468;1;1
8792083;_instance_hypernym;8574314;1;1
3536122;_part_of;3536568;1;1
12651821;_hyponym;12332218;1;1
1939174;_derivationally_related_form;447073;1;1
15184008;_hypernym;15184755;1;1
642098;_derivationally_related_form;784533;1;1
5513529;_has_part;5521636;1;1
6452601;_instance_hypernym;6429590;1;1
1693472;_hypernym;1656813;1;1
10702307;_synset_domain_topic_of;8199025;1;1
8633957;_instance_hyponym;9018426;1;1
3420935;_hypernym;3575691;1;1
17222;_has_part;9305358;1;1
9855630;_instance_hyponym;11224877;1;1
1925694;_derivationally_related_form;297404;1;1
11867525;_member_meronym;11884198;1;1
1217043;_derivationally_related_form;3525454;1;1
11124472;_instance_hypernym;10664340;1;1
1565472;_derivationally_related_form;966384;1;1
2958343;_hyponym;3870105;1;1
1720980;_derivationally_related_form;10648696;1;1
8143321;_part_of;8139795;1;1
8803883;_part_of;8801678;1;1
3536348;_hypernym;4362025;1;1
12813870;_member_meronym;12814003;1;1
355365;_verb_group;355524;1;1
12169776;_member_holonym;12169526;1;1
6055946;_member_of_domain_topic;13529616;1;1
3565402;_hypernym;3129123;1;1
8971914;_part_of;9382990;1;1
13537429;_synset_domain_topic_of;17222;1;1
11556857;_hyponym;12129525;1;1
6605046;_member_of_domain_usage;95873;1;1
10339966;_derivationally_related_form;5636048;1;1
6682794;_hypernym;6681551;1;1
2148788;_derivationally_related_form;6879180;1;1
3791235;_has_part;2974003;1;1
6885389;_hyponym;6425065;1;1
402130;_verb_group;925873;1;1
891216;_derivationally_related_form;8070465;1;1
189565;_derivationally_related_form;949841;1;1
14832193;_synset_domain_topic_of;6079620;1;1
7846;_hyponym;9617867;1;1
8524735;_instance_hyponym;9032483;1;1
4096848;_derivationally_related_form;1127075;1;1
10658304;_derivationally_related_form;2323059;1;1
2388403;_hypernym;474017;1;1
7401726;_derivationally_related_form;1879251;1;1
13262663;_has_part;13289159;MISS_10;MISS_7
6540863;_hypernym;6539502;1;1
4978561;_synset_domain_topic_of;6128570;1;1
8364959;_hypernym;8366753;1;1
13651520;_synset_domain_usage_of;6307152;1;1
2621107;_member_holonym;2553196;1;1
11219121;_instance_hypernym;10515194;1;1
1759182;_hyponym;2283728;1;1
3992703;_hypernym;2997607;1;1
9720033;_hypernym;9686536;1;1
8860123;_member_of_domain_region;10786992;1;1
5333777;_hyponym;5339357;1;1
1076863;_synset_domain_topic_of;8199025;1;1
15184755;_hypernym;15183802;1;1
399393;_derivationally_related_form;2433549;4;25
11705052;_hypernym;13162297;1;1
9421191;_part_of;8929922;1;1
1960656;_also_see;1401854;1;1
10678472;_derivationally_related_form;462092;1;1
3597469;_hyponym;3596787;1;1
2021050;_also_see;1960656;1;1
8062623;_derivationally_related_form;967625;10;2
2896442;_hyponym;2902816;1;1
1799794;_hyponym;1800195;1;1
8268321;_hypernym;7999699;1;1
646833;_hyponym;1116466;1;1
1534147;_hypernym;126264;1;1
5034225;_derivationally_related_form;1824244;1;1
1279615;_instance_hypernym;956485;1;1
2834778;_has_part;2835915;1;1
2909870;_hypernym;4531098;1;1
283911;_hyponym;284958;1;1
6277280;_member_of_domain_topic;4404412;1;1
4749991;_derivationally_related_form;802946;1;1
9157163;_instance_hypernym;8655464;1;1
9929298;_derivationally_related_form;1921964;1;1
1449796;_hypernym;240810;1;1
8241798;_member_meronym;9885676;1;1
1429349;_hyponym;1457576;1;1
2321757;_hyponym;2322230;1;1
3265874;_hypernym;4076846;1;1
8505573;_instance_hyponym;9170788;1;1
2010698;_hypernym;2009433;1;1
2464693;_also_see;724081;1;1
5421997;_hypernym;5418717;1;1
7822323;_part_of;12358293;MISS_295;MISS_68
1664244;_hypernym;1657723;1;1
1342529;_hyponym;1874126;1;1
1021420;_hyponym;763399;1;1
12398682;_member_meronym;12398990;1;1
1739263;_synset_domain_topic_of;911048;1;1
3081021;_hyponym;3778600;1;1
2035919;_hyponym;2098458;1;1
8841667;_member_meronym;9727826;1;1
5064827;_hyponym;5065386;1;1
9943239;_hyponym;10296176;47;24
2311060;_hyponym;2264591;1;1
10007109;_derivationally_related_form;841986;1;1
12322887;_member_meronym;12328026;1;1
5479314;_part_of;5600637;1;1
10785333;_derivationally_related_form;1766952;1;1
10245863;_hypernym;9805475;1;1
6278830;_hypernym;6278662;1;1
3688943;_hypernym;4341686;1;1
2058994;_derivationally_related_form;5058140;1;1
956131;_derivationally_related_form;4839154;1;1
2367993;_member_holonym;2367131;1;1
1045419;_derivationally_related_form;10776339;1;1
12715914;_hypernym;13104059;1;1
15242029;_part_of;15181718;1;1
12437311;_member_meronym;12437513;1;1
12723610;_hypernym;13118707;1;1
11415842;_hypernym;11410625;1;1
5064037;_hyponym;5071027;1;1
7308889;_hyponym;7309223;1;1
719705;_derivationally_related_form;2420789;1;1
1463340;_hypernym;1462928;1;1
5699770;_hypernym;5698247;1;1
12884523;_member_holonym;12876032;1;1
7371293;_hyponym;7379223;1;1
8199025;_member_of_domain_topic;10294139;1;558
4850117;_hypernym;4847733;1;1
8472335;_hyponym;8321218;1;1
1276436;_instance_hypernym;956485;1;1
334509;_hypernym;331950;1;1
1636397;_hyponym;1636993;1;1
617413;_derivationally_related_form;1225997;1;1
1069809;_derivationally_related_form;7185325;1;1
11703386;_member_meronym;11703669;1;1
11204962;_instance_hypernym;10705615;1;1
8788004;_instance_hypernym;8574314;1;1
7846;_hyponym;10122300;1;1
1533339;_member_holonym;1533169;1;1
1467370;_hyponym;1467917;1;1
6284225;_hypernym;13809207;1;1
5223550;_synset_domain_topic_of;6057539;1;1
4370048;_hyponym;2963159;1;1
9433952;_hypernym;9190918;1;1
11554175;_hyponym;11636389;1;1
999817;_derivationally_related_form;4716210;1;1
374534;_derivationally_related_form;382109;1;1
1028748;_hyponym;1028079;1;1
5460870;_has_part;5285623;1;1
1762525;_hyponym;2192388;1;1
2073250;_hyponym;2073831;1;1
4878646;_hypernym;4878101;1;1
7723330;_hypernym;7709333;1;1
9533048;_hypernym;9505418;1;1
2147747;_member_holonym;2145084;1;1
9641757;_hyponym;9694529;1;1
1321895;_verb_group;1322223;1;1
13282161;_derivationally_related_form;2284951;1;1
12583529;_hypernym;11556857;1;1
7897200;_hypernym;7892813;1;1
2613275;_hyponym;2613487;1;1
9991867;_derivationally_related_form;1226600;1;1
12958772;_member_meronym;12958921;1;1
15112239;_hyponym;14957270;1;1
9162803;_instance_hypernym;8633957;1;1
1175316;_hypernym;1173038;1;1
1924916;_hyponym;1925695;1;1
7842753;_hypernym;7557434;1;1
2896442;_hypernym;4489008;1;1
981180;_synset_domain_topic_of;8199025;1;1
8198398;_hyponym;8190292;1;1
12333530;_member_holonym;12333397;1;1
1432517;_hyponym;2616705;1;1
1432517;_hyponym;2541875;22;MISS_923
776988;_derivationally_related_form;9503282;1;1
1748560;_hypernym;1657723;1;1
2378623;_derivationally_related_form;9773245;1;1
5302499;_has_part;5532944;1;1
788766;_derivationally_related_form;2531199;1;1
4374735;_synset_domain_topic_of;6232880;2;1
1613463;_also_see;2326695;1;1
10384610;_hypernym;10004282;1;1
357023;_derivationally_related_form;1456771;1;1
137313;_hyponym;1036319;1;1
6598915;_hyponym;6714976;1;1
1987160;_derivationally_related_form;8621598;1;1
11744859;_hyponym;12873834;1;1
1083645;_hypernym;1083077;1;1
4635482;_derivationally_related_form;808191;1;1
9482916;_part_of;9044862;1;1
1831531;_hyponym;1992251;1;1
4162998;_hyponym;4434285;1;1
933420;_member_of_domain_topic;1683271;1;1
11567411;_hyponym;12395717;1;1
11529603;_member_meronym;11544769;1;1
10423589;_instance_hyponym;11160457;1;1
1642437;_derivationally_related_form;240184;1;1
4958634;_hypernym;4950126;1;1
9816771;_hyponym;10401829;1;1
2050132;_also_see;1915365;8;69
1257173;_derivationally_related_form;5283498;1;1
7537485;_hyponym;7539367;1;1
14486767;_derivationally_related_form;475183;1;1
947077;_derivationally_related_form;15268857;1;1
10177150;_hypernym;10557854;1;1
9552681;_hypernym;9505418;1;1
2618877;_derivationally_related_form;13534608;1;1
12189293;_member_meronym;12189429;1;1
4733640;_hyponym;4735929;1;1
915605;_derivationally_related_form;7121361;8;1
2012306;_member_meronym;2014646;1;1
841628;_hypernym;838367;1;1
6733227;_derivationally_related_form;1017001;1;1
7507912;_derivationally_related_form;621734;1;1
488225;_member_of_domain_topic;1076953;1;1
7484265;_hyponym;7487955;1;1
2705201;_has_part;4434285;1;1
206302;_derivationally_related_form;795863;1;1
1835496;_hyponym;2058994;1;1
12431128;_member_meronym;12431861;1;1
11562747;_hyponym;12740514;1;1
9949946;_derivationally_related_form;6677974;MISS_46;MISS_349
2076535;_member_holonym;2075727;1;1
10595647;_hyponym;10276764;1;1
13100156;_hyponym;12935609;1;1
6436443;_instance_hypernym;6394865;1;1
11739978;_hypernym;13104059;1;1
13914608;_derivationally_related_form;1256867;1;1
13791389;_hyponym;13792579;1;1
3489162;_hyponym;3954731;1;1
13615235;_hypernym;13614764;1;1
5539138;_part_of;2472293;1;1
5748285;_hypernym;5748054;1;1
119297;_hypernym;118733;1;1
2739254;_hypernym;339934;1;1
12776212;_member_meronym;12776391;1;1
849357;_also_see;2392878;1;1
2124748;_derivationally_related_form;5658603;1;1
116619;_derivationally_related_form;931040;1;1
6157326;_member_of_domain_topic;1716882;2;16
9937903;_instance_hyponym;11259054;1;1
5233420;_hypernym;5230603;1;1
